ISO3,Market_Name,Commodity,Unit,Date,Value
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2014-10-01,600.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2014-11-01,600.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2014-11-01,600.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2005-01-01,71.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2005-02-01,70.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2005-03-01,71.25
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2005-04-01,72.5
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2005-05-01,73.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2005-06-01,73.75
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2005-07-01,72.5
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2005-08-01,70.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2005-09-01,71.25
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2005-10-01,75.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2005-11-01,75.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2005-12-01,73.75
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2006-01-01,73.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2006-02-01,72.5
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2006-03-01,72.5
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2006-04-01,75.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2006-05-01,76.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2006-06-01,80.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2006-07-01,79.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2006-08-01,80.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2006-09-01,83.75
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2006-10-01,84.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2006-11-01,81.25
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2006-12-01,80.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2007-01-01,80.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2007-02-01,80.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2007-03-01,78.75
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2007-04-01,80.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2007-05-01,80.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2007-06-01,80.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2007-07-01,80.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2007-08-01,80.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2007-09-01,80.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2007-10-01,81.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2007-11-01,86.25
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2007-12-01,102.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2008-01-01,110.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2008-02-01,112.5
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2008-03-01,125.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2008-04-01,137.5
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2008-05-01,125.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2008-06-01,121.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2008-07-01,145.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2008-08-01,196.25
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2008-09-01,180.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2008-10-01,165.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2008-11-01,161.25
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2008-12-01,150.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2009-01-01,131.25
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2009-02-01,125.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2009-03-01,125.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2009-04-01,113.75
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2009-05-01,115.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2009-06-01,117.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2009-07-01,111.25
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2009-08-01,110.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2009-09-01,117.5
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2009-10-01,120.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2009-11-01,120.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2009-12-01,120.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2010-01-01,137.5
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2010-02-01,147.5
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2010-03-01,145.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2010-04-01,133.75
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2010-05-01,120.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2010-06-01,112.5
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2010-07-01,110.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2010-08-01,100.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2010-09-01,100.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2010-10-01,115.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2010-11-01,125.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2010-12-01,125.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2011-01-01,150.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2011-02-01,137.5
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2011-03-01,117.5
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2011-04-01,110.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2011-05-01,102.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2011-06-01,111.25
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2011-07-01,117.5
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2011-08-01,124.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2011-09-01,122.5
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2011-10-01,125.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2011-11-01,125.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2011-12-01,118.75
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2012-01-01,117.5
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2012-02-01,118.75
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2012-03-01,120.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2012-04-01,117.5
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2012-05-01,115.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2012-06-01,115.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2012-07-01,113.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2012-08-01,122.5
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2012-09-01,125.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2012-10-01,125.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2012-11-01,125.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2012-12-01,125.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2013-01-01,130.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2013-04-01,125.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2013-05-01,125.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2013-06-01,140.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2013-07-01,135.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2013-08-01,135.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2013-09-01,125.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2013-10-01,125.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2013-12-01,127.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2014-02-01,127.5
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2014-03-01,125.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2014-04-01,125.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2014-06-01,125.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2014-07-01,125.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2014-08-01,125.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2014-09-01,125.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2014-11-01,125.0
HTI,Port-au-Prince,"Rice (Tchako) - Retail",HTG/Marmite,2014-11-01,125.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2005-01-01,81.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2005-02-01,73.75
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2005-03-01,71.25
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2005-04-01,75.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2005-05-01,79.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2005-06-01,75.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2005-07-01,72.5
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2005-08-01,74.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2005-09-01,75.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2005-10-01,80.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2005-11-01,80.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2005-12-01,75.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2006-01-01,75.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2006-02-01,75.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2006-03-01,78.75
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2006-04-01,77.5
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2006-05-01,80.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2006-06-01,80.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2006-07-01,80.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2006-08-01,82.5
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2006-09-01,90.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2006-10-01,90.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2006-11-01,90.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2006-12-01,90.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2007-01-01,80.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2007-02-01,78.75
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2007-03-01,77.5
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2007-04-01,86.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2007-05-01,85.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2007-06-01,80.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2007-07-01,80.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2007-08-01,82.5
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2007-09-01,82.5
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2007-10-01,78.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2007-11-01,90.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2007-12-01,121.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2008-01-01,121.25
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2008-02-01,123.75
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2008-03-01,133.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2008-04-01,128.75
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2008-05-01,128.75
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2008-06-01,128.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2008-07-01,143.75
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2008-08-01,198.75
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2008-09-01,200.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2008-10-01,193.75
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2008-11-01,181.25
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2008-12-01,150.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2009-01-01,140.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2009-02-01,140.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2009-03-01,125.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2009-04-01,120.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2009-05-01,118.75
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2009-06-01,119.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2009-07-01,111.25
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2009-08-01,110.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2009-09-01,117.5
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2009-10-01,120.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2009-11-01,120.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2009-12-01,120.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2010-01-01,147.5
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2010-02-01,157.5
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2010-03-01,152.5
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2010-04-01,145.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2010-05-01,128.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2010-06-01,122.5
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2010-07-01,125.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2010-08-01,122.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2010-09-01,123.75
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2010-10-01,121.25
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2010-11-01,128.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2010-12-01,132.5
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2011-01-01,150.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2011-02-01,145.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2011-03-01,140.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2011-04-01,127.5
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2011-05-01,131.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2011-06-01,136.25
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2011-07-01,145.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2011-08-01,142.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2011-09-01,152.5
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2011-10-01,150.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2013-07-01,150.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2013-08-01,150.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2013-09-01,140.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2014-08-01,150.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2014-09-01,150.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2014-11-01,150.0
HTI,Cayes,"Rice (Tchako) - Retail",HTG/Marmite,2014-11-01,150.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2005-01-01,82.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2005-02-01,77.5
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2005-03-01,77.5
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2005-04-01,75.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2005-05-01,80.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2005-06-01,76.25
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2005-07-01,87.5
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2005-08-01,83.8
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2005-09-01,78.75
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2005-10-01,86.8
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2005-11-01,116.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2005-12-01,104.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2006-01-01,105.2
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2006-02-01,112.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2006-03-01,104.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2006-04-01,104.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2006-05-01,104.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2006-06-01,103.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2006-07-01,101.4
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2006-08-01,91.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2006-09-01,84.75
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2006-10-01,91.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2006-11-01,92.62
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2006-12-01,91.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2007-01-01,91.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2007-02-01,91.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2007-03-01,91.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2007-04-01,91.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2007-05-01,91.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2007-06-01,91.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2007-07-01,91.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2007-08-01,91.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2007-09-01,91.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2007-10-01,94.2
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2007-11-01,99.5
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2007-12-01,110.8
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2008-01-01,116.25
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2008-02-01,115.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2008-03-01,127.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2008-04-01,146.25
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2008-05-01,138.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2008-06-01,122.8
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2008-07-01,146.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2008-08-01,208.5
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2008-09-01,226.2
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2008-10-01,198.25
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2008-11-01,198.25
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2008-12-01,169.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2009-01-01,152.75
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2009-02-01,152.75
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2009-03-01,140.4
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2009-04-01,136.5
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2009-05-01,139.75
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2009-06-01,140.4
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2009-07-01,133.25
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2009-08-01,130.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2009-09-01,136.5
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2009-10-01,130.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2009-11-01,130.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2009-12-01,130.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2010-01-01,155.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2010-02-01,198.75
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2010-03-01,195.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2010-04-01,143.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2010-05-01,132.6
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2010-06-01,130.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2010-07-01,130.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2010-08-01,130.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2010-09-01,130.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2010-10-01,121.3
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2010-11-01,130.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2010-12-01,149.5
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2011-01-01,156.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2011-02-01,156.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2011-03-01,156.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2011-04-01,156.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2011-05-01,156.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2011-06-01,139.75
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2011-07-01,133.25
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2011-08-01,130.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2011-09-01,130.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2011-10-01,135.2
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2011-11-01,130.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2011-12-01,130.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2012-01-01,130.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2012-02-01,130.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2012-03-01,130.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2012-04-01,130.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2012-05-01,130.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2012-06-01,130.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2012-07-01,130.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2012-08-01,130.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2012-09-01,169.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2012-10-01,161.2
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2012-11-01,143.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2012-12-01,143.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2013-01-01,140.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2013-04-01,143.0
HTI,Jeremie,"Rice (Tchako) - Retail",HTG/Marmite,2013-05-01,152.75
